0.782264	-0.417997	0.604961
0.799087	-0.38999	0.623229
0.805027	-0.384257	0.62851
0.805028	-0.331935	0.632599
0.794557	-0.317	0.632231
0.777743	0.0190513	0.608016
0.776512	0.0397546	0.598431
0.775852	0.0727377	0.596646
0.781831	0.0774045	0.612471
0.774873	0.108303	0.607265
0.765822	0.132607	0.595374
0.764182	0.159377	0.597592
0.767607	0.181902	0.603999
0.765212	0.230542	0.60683
0.762811	0.243493	0.593849
0.759035	0.254325	0.602125
0.757843	0.280694	0.59172
0.763057	0.317824	0.59564
0.766874	0.335008	0.600898
0.767128	0.379621	0.585743
0.759037	0.407872	0.567619
0.756925	0.40722	0.545763
0.769575	-0.491006	0.532744
0.756926	-0.510126	0.483617
0.759612	-0.504268	0.509893
0.770873	-0.496446	0.483284
0.761317	0.395771	0.525927
0.754399	0.405411	0.485353
0.722422	0.438612	0.509879
0.702318	0.450553	0.449257
0.704466	0.450473	0.46219
0.725209	0.426196	0.473418
0.765861	-0.490169	0.448545
0.748733	-0.513339	0.456333
0.741131	-0.505583	0.421297
0.743467	-0.493224	0.411075
0.734301	0.391014	0.427553
0.710686	0.435021	0.426571
0.711862	0.413013	0.378161
0.718496	0.395749	0.378114
0.740755	-0.488198	0.378506
0.73407	-0.507725	0.370192
0.720063	-0.50712	0.317462
0.729046	-0.48782	0.323745
0.713284	0.395929	0.322813
0.703508	0.403073	0.295568
0.705132	0.413509	0.329433
0.695991	0.418861	0.30496
0.685382	0.456585	0.275025
0.686545	0.424095	0.279276
0.697379	0.397039	0.258565
0.704609	0.394226	0.275778
0.700645	0.388446	0.247303
0.720922	-0.48727	0.27279
0.713242	-0.507388	0.276224
0.71375	-0.508257	0.220861
0.706147	-0.507966	0.18474
0.723634	-0.490949	0.225366
0.715394	0.0979107	0.201987
0.716722	0.120513	0.209447
0.686465	0.38846	0.222626
0.671466	0.423043	0.222464
0.647303	0.441439	0.200248
0.635201	0.435626	0.180835
0.683348	0.410394	0.171906
0.675342	0.372904	0.181174
0.676984	0.327635	0.165857
0.681426	0.2916	0.153438
0.695647	0.176092	0.154561
0.703326	0.164445	0.161379
0.698195	0.123794	0.154956
0.704653	0.121285	0.16544
0.698166	0.0888457	0.153378
0.711341	0.073228	0.17475
0.718774	-0.412332	0.159497
0.703669	-0.471487	0.143218
0.725641	-0.480293	0.180143
0.69998	-0.496218	0.15306
0.697852	-0.506025	0.161539
0.69509	-0.50626	0.126117
0.694863	-0.477074	0.119584
0.695434	-0.437705	0.115375
0.706094	-0.417757	0.129986
0.702362	-0.386963	0.0892827
0.705548	-0.376751	0.11586
0.700353	-0.34757	0.112781
0.69596	-0.330665	0.106331
0.688748	-0.265481	0.11019
0.686226	-0.220604	0.11818
0.679924	-0.0230561	0.127952
0.676086	0.0200289	0.112412
0.682858	0.0754617	0.124979
0.679666	0.118645	0.125487
0.679005	0.181012	0.12637
0.675823	0.218073	0.124978
0.676328	0.276292	0.131759
0.674203	0.329695	0.125139
0.671911	0.372596	0.124301
0.665442	0.421293	0.123138
0.660349	0.411851	0.0731423
0.676247	0.378656	0.0728845
0.674219	0.323953	0.075555
0.673787	0.275115	0.0752727
0.671121	0.221797	0.0745932
0.671428	0.174822	0.0743097
0.671173	0.12623	0.0768762
0.670685	0.0750556	0.0746442
0.671456	0.0263579	0.0711526
0.672291	-0.0231133	0.0721345
0.672428	-0.0755166	0.0759959
0.675617	-0.126133	0.0774376
0.678791	-0.177634	0.0778093
0.67954	-0.220428	0.0766365
0.683183	-0.275948	0.0749748
0.689623	-0.324435	0.076359
0.694751	-0.366756	0.0701625
0.703776	-0.394438	0.035116
0.704525	-0.418353	0.0711703
0.696293	-0.43694	0.0801631
0.688992	-0.475432	0.0724652
0.689146	-0.50281	0.0793295
0.681099	-0.507404	0.00296099
0.687593	-0.476886	0.0212011
0.696639	-0.441969	0.0202235
0.707366	-0.42101	-0.00565414
0.705281	-0.42088	0.0286595
0.702093	-0.397323	-0.00523855
0.692788	-0.370268	0.022285
0.685973	-0.367443	-0.0138062
0.684235	-0.322591	0.0222323
0.679977	-0.27577	0.0232303
0.677244	-0.223306	0.023261
0.675442	-0.175514	0.0231852
0.671911	-0.125972	0.0221451
0.671775	-0.0748832	0.0218954
0.671581	-0.0224657	0.0263016
0.67031	0.0245012	0.024869
0.669163	0.0738237	0.0257969
0.66992	0.125208	0.0228831
0.669275	0.175047	0.0215935
0.668332	0.22139	0.0190409
0.668419	0.279683	0.0205468
0.66521	0.32468	0.0220026
0.6666	0.374781	0.0209015
0.649574	0.395379	-0.0133361
0.65612	0.417535	0.0160104
0.647839	0.44025	-0.0123565
0.651786	0.419244	-0.021779
0.657928	0.37429	-0.0181236
0.660444	0.323621	-0.0209993
0.662532	0.275822	-0.0179241
0.662245	0.225073	-0.0207891
0.662525	0.175663	-0.0200887
0.663168	0.126056	-0.0222051
0.663382	0.0746493	-0.0222693
0.666137	0.0271854	-0.0192784
0.666318	-0.0264702	-0.0225439
0.668965	-0.0758461	-0.0244946
0.669846	-0.125187	-0.0242087
0.670825	-0.175322	-0.0253585
0.67151	-0.221465	-0.0244148
0.672225	-0.272196	-0.0225978
0.678245	-0.325101	-0.0243555
0.682	-0.431487	-0.0261398
0.681495	-0.477331	-0.0186298
0.676764	-0.526706	-0.0205328
0.675628	-0.517237	-0.0690739
0.678424	-0.478335	-0.075651
0.680228	-0.425088	-0.0761744
0.674716	-0.370428	-0.0760587
0.674652	-0.326769	-0.072316
0.67101	-0.273406	-0.0721647
0.670117	-0.22584	-0.07528
0.66969	-0.173556	-0.075525
0.668058	-0.128784	-0.070967
0.665923	-0.0689645	-0.0739973
0.66366	-0.0289285	-0.0765345
0.662061	0.0253264	-0.0723093
0.66029	0.0755931	-0.0790187
0.659752	0.123203	-0.0749407
0.656716	0.169128	-0.073178
0.657396	0.228588	-0.0717452
0.655233	0.273599	-0.0757901
0.649647	0.297505	-0.105916
0.649835	0.309257	-0.0989516
0.64938	0.323653	-0.114453
0.654888	0.327772	-0.0779143
0.654807	0.374346	-0.0794706
0.654138	0.407389	-0.0741662
0.651217	0.402901	-0.164012
0.652883	0.402874	-0.121246
0.654243	0.376244	-0.122741
0.65208	0.329577	-0.127502
0.65398	0.273842	-0.123634
0.654067	0.227074	-0.122093
0.658602	0.17413	-0.124218
0.659952	0.125944	-0.125847
0.660793	0.0754512	-0.124956
0.662746	0.0255896	-0.130282
0.665039	-0.0219548	-0.120477
0.666589	-0.0726263	-0.124662
0.668445	-0.124376	-0.125008
0.669341	-0.174595	-0.123684
0.668607	-0.224169	-0.126597
0.669638	-0.275949	-0.127204
0.671722	-0.319452	-0.127589
0.678089	-0.376775	-0.125714
0.679519	-0.427553	-0.123726
0.677897	-0.474605	-0.123201
0.676446	-0.503627	-0.12334
0.678907	-0.502144	-0.182392
0.679022	-0.475162	-0.173905
0.680501	-0.426814	-0.172832
0.681136	-0.37365	-0.173932
0.67515	-0.326415	-0.178868
0.673192	-0.276763	-0.172783
0.669842	-0.227657	-0.175016
0.670214	-0.175506	-0.174912
0.66971	-0.125163	-0.174836
0.670412	-0.0720199	-0.174014
0.669116	-0.0253813	-0.176852
0.665489	0.0227214	-0.175071
0.662279	0.0758179	-0.171906
0.661773	0.125792	-0.171961
0.659623	0.174871	-0.173749
0.657882	0.22408	-0.177081
0.659108	0.275045	-0.174704
0.658084	0.324517	-0.179774
0.654701	0.37187	-0.172866
0.648375	0.393584	-0.205151
0.649047	0.393719	-0.188772
0.647749	0.402325	-0.202298
0.648093	0.402813	-0.188568
0.654941	0.402944	-0.229839
0.658427	0.375295	-0.226956
0.65996	0.32566	-0.223365
0.658345	0.274578	-0.220632
0.661323	0.22758	-0.226367
0.667027	0.170883	-0.226782
0.666666	0.121694	-0.223632
0.668615	0.0747392	-0.227814
0.668149	0.0239801	-0.225028
0.67108	-0.0211672	-0.224795
0.672246	-0.0753527	-0.225115
0.671584	-0.125116	-0.221077
0.672642	-0.17677	-0.22394
0.675208	-0.219532	-0.227121
0.675989	-0.277506	-0.223671
0.67172	-0.322382	-0.224393
0.688149	-0.383794	-0.2247
0.687102	-0.422364	-0.224926
0.688442	-0.47611	-0.225424
0.687497	-0.502804	-0.222263
0.688868	-0.502966	-0.275962
0.688966	-0.479286	-0.2787
0.681669	-0.423771	-0.276376
0.679894	-0.375023	-0.314232
0.675195	-0.371744	-0.275282
0.67271	-0.328403	-0.272904
0.674918	-0.275535	-0.276022
0.67886	-0.221348	-0.274431
0.677059	-0.176079	-0.2766
0.673571	-0.125022	-0.280192
0.674368	-0.0743618	-0.273872
0.67306	-0.0234494	-0.276831
0.672303	0.0228754	-0.277168
0.671139	0.0745297	-0.273017
0.671223	0.125504	-0.27598
0.66716	0.173078	-0.27283
0.662569	0.223874	-0.272991
0.661451	0.275163	-0.276104
0.663537	0.319399	-0.270353
0.664649	0.375542	-0.27418
0.660039	0.407992	-0.269197
0.660774	0.403631	-0.337318
0.663037	0.377953	-0.326365
0.666377	0.326444	-0.322141
0.670949	0.171235	-0.326849
0.675031	0.124392	-0.326276
0.68033	0.0781057	-0.326443
0.676204	0.0233466	-0.327657
0.677809	-0.0230563	-0.325134
0.676925	-0.0785497	-0.325716
0.676529	-0.122889	-0.325941
0.677402	-0.177793	-0.324556
0.680601	-0.221748	-0.324645
0.684971	-0.273038	-0.332854
0.681638	-0.330269	-0.32735
0.690048	-0.424927	-0.328897
0.689149	-0.48061	-0.328697
0.68847	-0.500987	-0.322181
0.699323	-0.506881	-0.40108
0.695738	-0.503141	-0.388179
0.691557	-0.472674	-0.368947
0.697577	-0.45035	-0.402041
0.696814	-0.43219	-0.368757
0.702234	-0.413191	-0.380275
0.701996	-0.411512	-0.41659
0.704671	-0.39285	-0.389424
0.696361	-0.361975	-0.383001
0.699419	-0.353244	-0.403611
0.689671	-0.321422	-0.370654
0.70031	-0.312506	-0.398777
0.68092	-0.264439	-0.374045
0.682277	-0.225755	-0.373303
0.687754	-0.173732	-0.377322
0.683358	-0.124108	-0.374713
0.680845	-0.0755493	-0.376229
0.680192	-0.0269251	-0.374053
0.679091	0.0274578	-0.374864
0.68121	0.0724497	-0.37724
0.679538	0.0796688	-0.41014
0.675913	0.122526	-0.37771
0.671413	0.17562	-0.37503
0.665497	0.212063	-0.386827
0.675982	0.237732	-0.412924
0.682858	0.272013	-0.393941
0.675562	0.272501	-0.415605
0.667165	0.322665	-0.375342
0.667212	0.380661	-0.373409
0.676041	0.401259	-0.410567
0.668691	0.424664	-0.380505
0.675542	0.376818	-0.429028
0.67625	0.358731	-0.458404
0.680602	0.334663	-0.464035
0.675923	0.320118	-0.42276
0.679959	0.174184	-0.42561
0.678459	0.124129	-0.421738
0.68728	0.0247593	-0.42572
0.689719	-0.0269686	-0.426297
0.691756	-0.0717235	-0.42426
0.693551	-0.124038	-0.424729
0.700047	-0.147558	-0.447487
0.701215	-0.162565	-0.443362
0.701221	-0.168992	-0.455379
0.692382	-0.175454	-0.422943
0.688879	-0.225037	-0.424005
0.690051	-0.256257	-0.42314
0.702342	-0.287475	-0.440468
0.705661	-0.322502	-0.430713
0.698663	-0.362897	-0.461843
0.703434	-0.380513	-0.427611
0.701174	-0.392441	-0.455193
0.702312	-0.421088	-0.463214
0.699937	-0.42685	-0.4551
0.699165	-0.432573	-0.421793
0.707335	-0.456956	-0.45938
0.709332	-0.512947	-0.427705
0.70773	-0.373167	-0.516029
0.699401	-0.347835	-0.470628
0.704574	-0.327713	-0.508381
0.703712	-0.326582	-0.473035
0.704769	-0.274904	-0.506565
0.703937	-0.270331	-0.479394
0.700195	-0.247257	-0.478003
0.700436	-0.232288	-0.511529
0.699165	-0.224752	-0.50516
0.696441	-0.220886	-0.474148
0.697537	-0.178156	-0.473399
0.700935	-0.174159	-0.507176
0.699537	-0.174002	-0.503643
0.697862	-0.127201	-0.507735
0.693936	-0.124576	-0.471647
0.700791	-0.121937	-0.513715
0.700629	-0.0982347	-0.511923
0.692082	-0.0718422	-0.479392
0.696526	-0.0715724	-0.504742
0.697033	-0.0315384	-0.503319
0.694313	-0.0219893	-0.478221
0.701976	-0.0127619	-0.506684
0.701377	-0.00286819	-0.493738
0.688539	0.00518441	-0.500535
0.703655	0.0102247	-0.493041
0.695126	0.0124414	-0.467626
0.71108	0.029414	-0.515531
0.702348	0.110324	-0.492191
0.707857	0.117426	-0.511461
0.689999	0.127949	-0.47373
0.697151	0.140684	-0.504932
0.687324	0.175356	-0.47652
0.694953	0.177217	-0.50586
0.695593	0.203111	-0.504738
0.685512	0.224082	-0.482238
